lesson_id,user_id,lesson_number,completed,time_spent_seconds,xp_earned,date
les_33554,53c6d5d4-c6d2-411b-aee9-d9f4164ab44c,7,1,70,14,2025-08-22
les_33555,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,1,1,64,13,2025-10-19
les_33556,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,2,0,46,10,2025-10-04
les_33557,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,3,0,29,3,2025-10-11
les_33558,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,4,0,36,4,2025-10-01
les_33559,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,5,0,29,7,2025-10-17
les_33560,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,6,0,31,9,2025-10-19
les_33561,d3b166ac-4668-44db-a19f-8c8c5e7f5c2d,7,0,55,2,2025-10-05
les_33562,e77eef27-83bc-4571-a8b8-622767d9e1a2,1,0,20,5,2025-10-15
les_33563,e77eef27-83bc-4571-a8b8-622767d9e1a2,2,0,44,5,2025-10-03
les_33564,e77eef27-83bc-4571-a8b8-622767d9e1a2,3,0,18,7,2025-10-04
les_33565,e77eef27-83bc-4571-a8b8-622767d9e1a2,4,0,22,6,2025-10-08
les_33566,e77eef27-83bc-4571-a8b8-622767d9e1a2,5,1,52,29,2025-10-04
les_33567,f88a7874-ccf6-4be7-96e9-0eed917735cb,1,0,21,5,2025-10-26
les_33568,7a7d80e4-49a5-403f-b06d-a00ca208dd20,1,1,103,22,2025-11-18
les_33569,7a7d80e4-49a5-403f-b06d-a00ca208dd20,2,0,19,4,2025-11-21
les_33570,d3310824-9887-4dd4-8d4d-09951ea4497a,1,0,27,6,2025-10-02
les_33571,d3310824-9887-4dd4-8d4d-09951ea4497a,2,1,89,19,2025-10-16
les_33572,d3310824-9887-4dd4-8d4d-09951ea4497a,3,1,11,18,2025-10-15
les_33573,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,1,0,38,5,2025-12-18
les_33574,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,2,1,78,22,2025-12-10
les_33575,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,3,0,32,6,2025-12-10
les_33576,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,4,0,76,8,2025-12-10
les_33577,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,5,0,10,4,2025-12-18
les_33578,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,6,1,114,23,2025-12-05
les_33579,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,7,1,106,16,2025-12-10
les_33580,74ef72e0-efa2-4337-98ee-77e3c0ad26ea,8,0,51,5,2025-12-09
les_33581,c4d916af-7bc5-4889-815c-9378aa831065,1,0,10,4,2025-12-08
les_33582,c4d916af-7bc5-4889-815c-9378aa831065,2,0,78,4,2025-12-08
les_33583,c4d916af-7bc5-4889-815c-9378aa831065,3,1,74,24,2025-11-24
les_33584,c4d916af-7bc5-4889-815c-9378aa831065,4,0,23,9,2025-11-23
les_33585,c4d916af-7bc5-4889-815c-9378aa831065,5,1,91,20,2025-12-08
les_33586,c4d916af-7bc5-4889-815c-9378aa831065,6,1,89,20,2025-11-26
les_33587,b5791091-68e9-4136-a68c-33996bb5c259,1,1,89,18,2025-11-30
les_33588,b5791091-68e9-4136-a68c-33996bb5c259,2,1,81,18,2025-12-10
les_33589,b5791091-68e9-4136-a68c-33996bb5c259,3,0,24,6,2025-12-10
les_33590,b5791091-68e9-4136-a68c-33996bb5c259,4,1,100,19,2025-12-06
les_33591,b5791091-68e9-4136-a68c-33996bb5c259,5,1,78,19,2025-12-05
les_33592,b5791091-68e9-4136-a68c-33996bb5c259,6,0,50,6,2025-12-10
les_33593,b5791091-68e9-4136-a68c-33996bb5c259,7,1,94,19,2025-12-10
les_33594,9de40053-4eaa-4017-9f4f-93605d862314,1,1,97,27,2025-11-24
les_33595,9de40053-4eaa-4017-9f4f-93605d862314,2,0,21,4,2025-11-19
les_33596,9de40053-4eaa-4017-9f4f-93605d862314,3,0,26,5,2025-11-19
les_33597,9de40053-4eaa-4017-9f4f-93605d862314,4,1,80,21,2025-11-12
les_33598,9de40053-4eaa-4017-9f4f-93605d862314,5,1,57,17,2025-11-15
les_33599,7390aab2-89c7-4225-ac17-27009c90a73b,1,0,12,6,2025-10-05
les_33600,7390aab2-89c7-4225-ac17-27009c90a73b,2,0,76,4,2025-09-22
les_33601,2cd443da-21be-453e-abc0-c9c7f8ed77a5,1,0,47,5,2025-11-16
les_33602,2cd443da-21be-453e-abc0-c9c7f8ed77a5,2,1,48,18,2025-11-14
les_33603,2cd443da-21be-453e-abc0-c9c7f8ed77a5,3,0,46,7,2025-11-08
les_33604,2cd443da-21be-453e-abc0-c9c7f8ed77a5,4,0,41,2,2025-11-09
les_33605,2cd443da-21be-453e-abc0-c9c7f8ed77a5,5,1,106,20,2025-11-11
les_33606,2cd443da-21be-453e-abc0-c9c7f8ed77a5,6,0,64,5,2025-11-21
les_33607,8c068014-6b95-48b7-a44d-f9ee236699fa,1,1,109,16,2025-12-15
les_33608,8c068014-6b95-48b7-a44d-f9ee236699fa,2,1,82,21,2025-12-05
les_33609,8c068014-6b95-48b7-a44d-f9ee236699fa,3,0,37,5,2025-12-10
les_33610,76bdf33f-7b7c-4b1d-9366-24229872016d,1,1,115,17,2025-10-15
les_33611,76bdf33f-7b7c-4b1d-9366-24229872016d,2,0,58,5,2025-10-04
les_33612,76bdf33f-7b7c-4b1d-9366-24229872016d,3,0,31,3,2025-10-12
les_33613,76bdf33f-7b7c-4b1d-9366-24229872016d,4,1,73,19,2025-10-16
les_33614,76bdf33f-7b7c-4b1d-9366-24229872016d,5,0,25,3,2025-10-12
les_33615,76bdf33f-7b7c-4b1d-9366-24229872016d,6,1,102,20,2025-10-16
les_33616,76bdf33f-7b7c-4b1d-9366-24229872016d,7,1,108,24,2025-09-28
les_33617,76bdf33f-7b7c-4b1d-9366-24229872016d,8,0,10,5,2025-09-27
les_33618,76bdf33f-7b7c-4b1d-9366-24229872016d,9,1,86,19,2025-10-12
les_33619,76bdf33f-7b7c-4b1d-9366-24229872016d,10,1,63,21,2025-09-28
les_33620,b7f252e4-9fcb-4c06-8c01-66237ef56a55,1,1,96,17,2025-10-12
les_33621,b7f252e4-9fcb-4c06-8c01-66237ef56a55,2,1,94,18,2025-10-13
les_33622,b7f252e4-9fcb-4c06-8c01-66237ef56a55,3,0,54,2,2025-10-14
les_33623,b7f252e4-9fcb-4c06-8c01-66237ef56a55,4,0,12,8,2025-10-22
les_33624,43768cbd-2eb8-4000-9dbc-ba32a5ac504f,1,1,120,24,2025-12-12
les_33625,43768cbd-2eb8-4000-9dbc-ba32a5ac504f,2,1,67,14,2025-12-20
les_33626,43768cbd-2eb8-4000-9dbc-ba32a5ac504f,3,1,63,18,2025-12-12
les_33627,996a5390-f066-444a-b345-df167936afc1,1,1,68,23,2025-11-09
les_33628,996a5390-f066-444a-b345-df167936afc1,2,1,128,22,2025-11-04
les_33629,996a5390-f066-444a-b345-df167936afc1,3,1,117,25,2025-11-05
les_33630,996a5390-f066-444a-b345-df167936afc1,4,0,10,4,2025-10-30
les_33631,996a5390-f066-444a-b345-df167936afc1,5,0,51,1,2025-10-25
les_33632,996a5390-f066-444a-b345-df167936afc1,6,1,79,21,2025-11-04
les_33633,996a5390-f066-444a-b345-df167936afc1,7,1,149,22,2025-11-04
les_33634,c16f503f-984e-402e-9d7e-386e51542204,1,1,77,11,2025-08-12
les_33635,c16f503f-984e-402e-9d7e-386e51542204,2,1,80,18,2025-08-14
les_33636,c16f503f-984e-402e-9d7e-386e51542204,3,0,65,4,2025-08-26
les_33637,c16f503f-984e-402e-9d7e-386e51542204,4,1,82,21,2025-08-18
les_33638,c16f503f-984e-402e-9d7e-386e51542204,5,0,22,5,2025-08-21
les_33639,c16f503f-984e-402e-9d7e-386e51542204,6,1,99,15,2025-08-23
les_33640,c16f503f-984e-402e-9d7e-386e51542204,7,0,73,6,2025-08-11
les_33641,c16f503f-984e-402e-9d7e-386e51542204,8,0,35,9,2025-08-12
les_33642,31cd85eb-ba44-4b4c-89df-05fda833d2ea,1,1,83,17,2025-09-26
les_33643,31cd85eb-ba44-4b4c-89df-05fda833d2ea,2,1,105,19,2025-09-27
les_33644,31cd85eb-ba44-4b4c-89df-05fda833d2ea,3,1,67,24,2025-10-04
les_33645,31cd85eb-ba44-4b4c-89df-05fda833d2ea,4,0,10,1,2025-09-23
les_33646,31cd85eb-ba44-4b4c-89df-05fda833d2ea,5,1,55,18,2025-09-26
les_33647,31cd85eb-ba44-4b4c-89df-05fda833d2ea,6,0,32,6,2025-09-16
les_33648,31cd85eb-ba44-4b4c-89df-05fda833d2ea,7,0,10,2,2025-09-21
les_33649,31cd85eb-ba44-4b4c-89df-05fda833d2ea,8,0,43,4,2025-09-30
les_33650,31cd85eb-ba44-4b4c-89df-05fda833d2ea,9,0,60,8,2025-09-29
les_33651,31cd85eb-ba44-4b4c-89df-05fda833d2ea,10,0,37,5,2025-09-30
les_33652,d651c124-a429-443d-ac7d-0cfbaa2a3ad4,1,1,70,10,2025-11-16
les_33653,d651c124-a429-443d-ac7d-0cfbaa2a3ad4,2,0,17,5,2025-11-27
les_33654,d651c124-a429-443d-ac7d-0cfbaa2a3ad4,3,0,42,3,2025-11-08
les_33655,02b78069-dca7-4bbd-9387-c9fdb560e958,1,0,49,4,2025-09-03
les_33656,02b78069-dca7-4bbd-9387-c9fdb560e958,2,1,125,31,2025-08-31
les_33657,02b78069-dca7-4bbd-9387-c9fdb560e958,3,0,39,5,2025-08-25
les_33658,02b78069-dca7-4bbd-9387-c9fdb560e958,4,0,36,4,2025-08-26
les_33659,d1ce9508-2231-4c9d-a013-0b224cef4659,1,1,100,26,2025-11-21
les_33660,d1ce9508-2231-4c9d-a013-0b224cef4659,2,0,10,4,2025-12-02
les_33661,d1ce9508-2231-4c9d-a013-0b224cef4659,3,1,80,18,2025-11-21
les_33662,b64c311f-38cf-42e9-9183-b235652c7305,1,1,38,13,2025-11-05
les_33663,b64c311f-38cf-42e9-9183-b235652c7305,2,0,18,10,2025-11-02
les_33664,b64c311f-38cf-42e9-9183-b235652c7305,3,1,92,29,2025-11-01
les_33665,b64c311f-38cf-42e9-9183-b235652c7305,4,1,101,17,2025-10-27
les_33666,f7bcc757-ab33-4952-a5b9-c6846f7752b8,1,1,88,21,2025-09-05
les_33667,f7bcc757-ab33-4952-a5b9-c6846f7752b8,2,1,98,19,2025-09-12
les_33668,f7bcc757-ab33-4952-a5b9-c6846f7752b8,3,1,82,28,2025-09-14
les_33669,f7bcc757-ab33-4952-a5b9-c6846f7752b8,4,0,10,6,2025-09-06
les_33670,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,1,0,107,10,2025-12-01
les_33671,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,2,1,34,15,2025-11-17
les_33672,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,3,1,49,20,2025-11-19
les_33673,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,4,0,10,6,2025-11-14
les_33674,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,5,0,27,4,2025-11-26
les_33675,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,6,0,10,2,2025-12-01
les_33676,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,7,0,14,10,2025-11-12
les_33677,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,8,1,76,18,2025-11-12
les_33678,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,9,1,114,18,2025-11-21
les_33679,0dfd29c2-9e42-4b8e-88f0-2d408e0accb8,10,0,10,6,2025-11-20
les_33680,31197ab6-7066-4d26-8a1d-a86c699f6a9c,1,1,89,29,2025-08-19
les_33681,31197ab6-7066-4d26-8a1d-a86c699f6a9c,2,1,73,28,2025-08-18
les_33682,31197ab6-7066-4d26-8a1d-a86c699f6a9c,3,0,35,5,2025-08-25
les_33683,31197ab6-7066-4d26-8a1d-a86c699f6a9c,4,1,104,25,2025-08-15
les_33684,31197ab6-7066-4d26-8a1d-a86c699f6a9c,5,1,105,23,2025-08-17
les_33685,31197ab6-7066-4d26-8a1d-a86c699f6a9c,6,0,61,5,2025-08-19
les_33686,31197ab6-7066-4d26-8a1d-a86c699f6a9c,7,1,94,20,2025-08-19
les_33687,31197ab6-7066-4d26-8a1d-a86c699f6a9c,8,0,23,4,2025-08-27
les_33688,31197ab6-7066-4d26-8a1d-a86c699f6a9c,9,0,23,6,2025-08-18
les_33689,31197ab6-7066-4d26-8a1d-a86c699f6a9c,10,0,37,6,2025-08-19
les_33690,31197ab6-7066-4d26-8a1d-a86c699f6a9c,11,0,21,6,2025-08-21
les_33691,31197ab6-7066-4d26-8a1d-a86c699f6a9c,12,0,60,2,2025-08-13
les_33692,31197ab6-7066-4d26-8a1d-a86c699f6a9c,13,1,127,17,2025-08-11
les_33693,31197ab6-7066-4d26-8a1d-a86c699f6a9c,14,0,10,1,2025-08-21
les_33694,31197ab6-7066-4d26-8a1d-a86c699f6a9c,15,0,35,5,2025-08-25
les_33695,2c1d4c63-32e7-4d5d-9827-9cd22b16eaec,1,1,136,23,2025-08-29
les_33696,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,1,1,148,15,2025-08-23
les_33697,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,2,1,116,27,2025-08-28
les_33698,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,3,0,35,6,2025-09-01
les_33699,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,4,0,19,6,2025-08-30
les_33700,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,5,0,24,7,2025-08-30
les_33701,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,6,0,71,2,2025-09-02
les_33702,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,7,0,43,8,2025-08-18
les_33703,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,8,1,125,28,2025-09-03
les_33704,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,9,0,48,5,2025-09-05
les_33705,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,10,0,14,10,2025-08-28
les_33706,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,11,0,35,6,2025-08-17
les_33707,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,12,0,58,6,2025-08-26
les_33708,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,13,0,72,3,2025-09-04
les_33709,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,14,0,10,4,2025-08-19
les_33710,a7dff76a-e3f5-4f4a-95e3-14d89daaedd4,15,1,123,18,2025-08-17
les_33711,32f92272-f37e-4265-9267-e56e79a7eee8,1,0,10,6,2025-08-30
les_33712,32f92272-f37e-4265-9267-e56e79a7eee8,2,0,13,5,2025-08-27
les_33713,32f92272-f37e-4265-9267-e56e79a7eee8,3,1,113,21,2025-08-15
les_33714,32f92272-f37e-4265-9267-e56e79a7eee8,4,1,53,20,2025-08-23
les_33715,32f92272-f37e-4265-9267-e56e79a7eee8,5,0,90,6,2025-08-20
les_33716,27a698a9-8061-4a8a-bc58-6ae1e127ebde,1,0,10,6,2025-10-25
les_33717,27a698a9-8061-4a8a-bc58-6ae1e127ebde,2,1,68,25,2025-11-07
les_33718,27a698a9-8061-4a8a-bc58-6ae1e127ebde,3,0,39,6,2025-10-25
les_33719,928bbfea-e608-453c-afd7-615ea673917c,1,1,101,18,2025-12-07
les_33720,6b2a162d-07ec-4804-82ba-db8fe98f9521,1,1,94,12,2025-12-11
les_33721,6b2a162d-07ec-4804-82ba-db8fe98f9521,2,1,129,19,2025-12-16
les_33722,6b2a162d-07ec-4804-82ba-db8fe98f9521,3,0,27,3,2025-12-18
les_33723,a99e7b10-9af6-4205-929d-4e5a72a4a644,1,0,27,8,2025-11-25
les_33724,a99e7b10-9af6-4205-929d-4e5a72a4a644,2,0,47,9,2025-11-20
les_33725,a99e7b10-9af6-4205-929d-4e5a72a4a644,3,1,70,18,2025-11-17
les_33726,a99e7b10-9af6-4205-929d-4e5a72a4a644,4,1,60,29,2025-12-05
les_33727,a99e7b10-9af6-4205-929d-4e5a72a4a644,5,1,51,27,2025-12-03
les_33728,a99e7b10-9af6-4205-929d-4e5a72a4a644,6,1,74,21,2025-11-29
les_33729,dc91e450-35fa-4ffc-aceb-18add6409413,1,0,54,4,2025-10-07
les_33730,dc91e450-35fa-4ffc-aceb-18add6409413,2,0,24,6,2025-09-26
les_33731,0668c85b-f200-43b3-ab85-9ec912c9a767,1,0,10,6,2025-09-11
les_33732,0668c85b-f200-43b3-ab85-9ec912c9a767,2,1,41,20,2025-09-16
les_33733,0668c85b-f200-43b3-ab85-9ec912c9a767,3,1,81,17,2025-09-21
les_33734,e7192047-a22e-4e5c-b748-7fd7aff748e5,1,0,67,2,2025-08-20
les_33735,e7192047-a22e-4e5c-b748-7fd7aff748e5,2,1,90,18,2025-08-09
les_33736,e7192047-a22e-4e5c-b748-7fd7aff748e5,3,1,101,20,2025-08-27
les_33737,e7192047-a22e-4e5c-b748-7fd7aff748e5,4,1,100,16,2025-08-15
les_33738,e7192047-a22e-4e5c-b748-7fd7aff748e5,5,0,29,4,2025-08-10
les_33739,e7192047-a22e-4e5c-b748-7fd7aff748e5,6,0,101,2,2025-08-21
les_33740,e7192047-a22e-4e5c-b748-7fd7aff748e5,7,0,10,4,2025-08-09
les_33741,e7192047-a22e-4e5c-b748-7fd7aff748e5,8,0,10,1,2025-08-24
les_33742,e7192047-a22e-4e5c-b748-7fd7aff748e5,9,0,10,8,2025-08-26
les_33743,e7192047-a22e-4e5c-b748-7fd7aff748e5,10,1,82,17,2025-08-24
les_33744,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,1,0,33,4,2025-12-01
les_33745,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,2,1,124,14,2025-12-02
les_33746,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,3,1,99,21,2025-11-26
les_33747,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,4,0,10,2,2025-12-05
les_33748,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,5,1,64,19,2025-11-15
les_33749,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,6,1,60,22,2025-11-17
les_33750,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,7,1,127,19,2025-11-16
les_33751,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,8,0,65,7,2025-11-26
les_33752,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,9,1,59,18,2025-11-26
les_33753,eae245df-d2f8-4bdf-9f21-68c72e5e97ad,10,0,10,6,2025-12-02
les_33754,f3b0f591-28d2-4644-9669-6bd8bb466936,1,0,30,7,2025-09-01
les_33755,f3b0f591-28d2-4644-9669-6bd8bb466936,2,1,106,21,2025-09-14
les_33756,f3b0f591-28d2-4644-9669-6bd8bb466936,3,0,36,3,2025-08-28
les_33757,f3b0f591-28d2-4644-9669-6bd8bb466936,4,1,50,20,2025-08-28
les_33758,f3b0f591-28d2-4644-9669-6bd8bb466936,5,0,41,2,2025-08-29
les_33759,f3b0f591-28d2-4644-9669-6bd8bb466936,6,0,22,3,2025-09-06
les_33760,f3b0f591-28d2-4644-9669-6bd8bb466936,7,0,66,3,2025-09-01
les_33761,e02365f7-3c9b-489a-890c-4082acd5a5b8,1,1,104,12,2025-11-24
les_33762,e02365f7-3c9b-489a-890c-4082acd5a5b8,2,1,85,25,2025-11-20
les_33763,5a8bc616-1b54-4164-9fd1-47d46d899d92,1,1,67,24,2025-08-22
les_33764,5a8bc616-1b54-4164-9fd1-47d46d899d92,2,0,49,6,2025-08-29
les_33765,5a8bc616-1b54-4164-9fd1-47d46d899d92,3,1,70,22,2025-08-26
les_33766,5a8bc616-1b54-4164-9fd1-47d46d899d92,4,0,50,3,2025-08-18
les_33767,5a8bc616-1b54-4164-9fd1-47d46d899d92,5,1,121,15,2025-08-18
les_33768,15ec98e5-583e-4727-955a-ceb7a99ac335,1,0,10,5,2025-10-16
les_33769,15ec98e5-583e-4727-955a-ceb7a99ac335,2,1,95,15,2025-10-03
les_33770,15ec98e5-583e-4727-955a-ceb7a99ac335,3,0,51,4,2025-10-04
les_33771,15ec98e5-583e-4727-955a-ceb7a99ac335,4,1,91,25,2025-10-03
les_33772,15ec98e5-583e-4727-955a-ceb7a99ac335,5,0,20,3,2025-10-15
les_33773,15ec98e5-583e-4727-955a-ceb7a99ac335,6,1,54,19,2025-10-10
les_33774,15ec98e5-583e-4727-955a-ceb7a99ac335,7,1,104,23,2025-10-04
les_33775,15ec98e5-583e-4727-955a-ceb7a99ac335,8,0,29,5,2025-10-12
les_33776,af2dd20c-9d54-4302-b35d-0916b0d1554b,1,0,12,11,2025-09-02
les_33777,af2dd20c-9d54-4302-b35d-0916b0d1554b,2,1,118,19,2025-08-16
les_33778,af2dd20c-9d54-4302-b35d-0916b0d1554b,3,1,74,14,2025-08-20
les_33779,a755ca22-b337-42a4-ae0f-df0c2a98b79d,1,0,10,7,2025-10-18
les_33780,a755ca22-b337-42a4-ae0f-df0c2a98b79d,2,1,98,23,2025-10-25
les_33781,a755ca22-b337-42a4-ae0f-df0c2a98b79d,3,1,72,22,2025-11-04
les_33782,a755ca22-b337-42a4-ae0f-df0c2a98b79d,4,0,37,6,2025-11-04
les_33783,a755ca22-b337-42a4-ae0f-df0c2a98b79d,5,0,41,5,2025-11-07
les_33784,a755ca22-b337-42a4-ae0f-df0c2a98b79d,6,1,72,21,2025-11-01
les_33785,a755ca22-b337-42a4-ae0f-df0c2a98b79d,7,1,80,29,2025-11-03
les_33786,a755ca22-b337-42a4-ae0f-df0c2a98b79d,8,1,75,20,2025-10-23
les_33787,a755ca22-b337-42a4-ae0f-df0c2a98b79d,9,0,10,4,2025-11-07
les_33788,a755ca22-b337-42a4-ae0f-df0c2a98b79d,10,0,28,3,2025-10-20
les_33789,2d935a40-1139-439e-9d10-9184693124e2,1,1,76,23,2025-12-11
les_33790,2d935a40-1139-439e-9d10-9184693124e2,2,0,43,3,2025-12-11
les_33791,2d935a40-1139-439e-9d10-9184693124e2,3,0,56,3,2025-12-13
les_33792,2d935a40-1139-439e-9d10-9184693124e2,4,1,164,17,2025-11-30
les_33793,2d935a40-1139-439e-9d10-9184693124e2,5,0,49,7,2025-12-10
les_33794,2d935a40-1139-439e-9d10-9184693124e2,6,0,35,7,2025-12-03
les_33795,2d935a40-1139-439e-9d10-9184693124e2,7,1,98,21,2025-12-03
les_33796,2d935a40-1139-439e-9d10-9184693124e2,8,1,88,16,2025-12-08
les_33797,2d935a40-1139-439e-9d10-9184693124e2,9,1,79,16,2025-12-10
les_33798,2d935a40-1139-439e-9d10-9184693124e2,10,0,48,10,2025-11-27
les_33799,2d935a40-1139-439e-9d10-9184693124e2,11,0,17,7,2025-12-07
les_33800,2d935a40-1139-439e-9d10-9184693124e2,12,0,56,7,2025-12-08
les_33801,2d935a40-1139-439e-9d10-9184693124e2,13,0,32,2,2025-12-07
les_33802,2d935a40-1139-439e-9d10-9184693124e2,14,0,28,4,2025-12-06
les_33803,2d935a40-1139-439e-9d10-9184693124e2,15,0,35,6,2025-12-01
les_33804,da24c792-9a8f-4d33-8b2b-2cdd2f35c97f,1,1,83,22,2025-10-25
les_33805,e4e562e7-faf4-4db3-81ef-3b8b780462b1,1,0,40,7,2025-09-08
les_33806,e4e562e7-faf4-4db3-81ef-3b8b780462b1,2,1,107,23,2025-09-04
les_33807,e4e562e7-faf4-4db3-81ef-3b8b780462b1,3,0,10,4,2025-09-21
les_33808,e4e562e7-faf4-4db3-81ef-3b8b780462b1,4,0,16,5,2025-09-11
les_33809,e4e562e7-faf4-4db3-81ef-3b8b780462b1,5,0,51,11,2025-09-13
les_33810,1366d417-a9fc-4997-aef3-c93854cafd3e,1,0,49,3,2025-08-21
les_33811,1366d417-a9fc-4997-aef3-c93854cafd3e,2,0,53,4,2025-08-07
les_33812,1366d417-a9fc-4997-aef3-c93854cafd3e,3,0,48,4,2025-08-10
les_33813,1366d417-a9fc-4997-aef3-c93854cafd3e,4,1,112,14,2025-08-14
les_33814,1366d417-a9fc-4997-aef3-c93854cafd3e,5,1,95,20,2025-08-10
les_33815,1366d417-a9fc-4997-aef3-c93854cafd3e,6,1,116,19,2025-08-17
les_33816,1366d417-a9fc-4997-aef3-c93854cafd3e,7,1,124,22,2025-08-18
les_33817,f0621ace-535e-4e00-bf9b-85bc6cb5cbbe,1,1,67,21,2025-09-19
les_33818,f0621ace-535e-4e00-bf9b-85bc6cb5cbbe,2,0,10,3,2025-09-25
les_33819,f0621ace-535e-4e00-bf9b-85bc6cb5cbbe,3,0,26,4,2025-09-18
les_33820,f0621ace-535e-4e00-bf9b-85bc6cb5cbbe,4,0,46,2,2025-09-14
les_33821,f0621ace-535e-4e00-bf9b-85bc6cb5cbbe,5,0,10,5,2025-09-23
les_33822,93585ba1-a9ca-4b21-b147-7529dd4e30eb,1,0,10,1,2025-10-23
les_33823,93585ba1-a9ca-4b21-b147-7529dd4e30eb,2,0,40,5,2025-10-22
les_33824,93585ba1-a9ca-4b21-b147-7529dd4e30eb,3,0,42,4,2025-10-14
les_33825,93585ba1-a9ca-4b21-b147-7529dd4e30eb,4,1,113,17,2025-10-22
les_33826,93585ba1-a9ca-4b21-b147-7529dd4e30eb,5,0,10,5,2025-10-28
les_33827,93585ba1-a9ca-4b21-b147-7529dd4e30eb,6,0,10,5,2025-11-03
les_33828,1d3fb2e9-29ae-47c0-a75f-9a16441a4c3f,1,1,89,17,2025-10-06
les_33829,1d3fb2e9-29ae-47c0-a75f-9a16441a4c3f,2,0,38,6,2025-09-25
les_33830,1d3fb2e9-29ae-47c0-a75f-9a16441a4c3f,3,1,49,13,2025-09-24
les_33831,1d3fb2e9-29ae-47c0-a75f-9a16441a4c3f,4,0,75,11,2025-10-04
les_33832,7ffa7acc-5980-4254-8634-4055403260c2,1,1,132,21,2025-12-10
les_33833,7ffa7acc-5980-4254-8634-4055403260c2,2,0,41,7,2025-12-04
les_33834,7ffa7acc-5980-4254-8634-4055403260c2,3,1,67,18,2025-12-04
les_33835,7ffa7acc-5980-4254-8634-4055403260c2,4,0,28,3,2025-11-28
les_33836,7ffa7acc-5980-4254-8634-4055403260c2,5,0,74,4,2025-12-05
les_33837,7ffa7acc-5980-4254-8634-4055403260c2,6,1,91,17,2025-12-10
les_33838,7ffa7acc-5980-4254-8634-4055403260c2,7,0,68,6,2025-12-11
les_33839,7ffa7acc-5980-4254-8634-4055403260c2,8,1,51,23,2025-12-01
les_33840,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,1,0,36,7,2025-11-06
les_33841,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,2,1,65,29,2025-10-23
les_33842,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,3,1,64,12,2025-11-07
les_33843,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,4,1,75,14,2025-11-05
les_33844,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,5,1,105,14,2025-11-04
les_33845,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,6,0,43,5,2025-10-30
les_33846,ae8956a8-1163-4c79-b09d-d0e5256c9d9d,7,0,10,4,2025-10-29
les_33847,6c0ae8b1-4291-499a-8eb2-8e19d64c811b,1,1,51,28,2025-11-14
les_33848,6c0ae8b1-4291-499a-8eb2-8e19d64c811b,2,1,105,23,2025-11-13
les_33849,6c0ae8b1-4291-499a-8eb2-8e19d64c811b,3,1,123,16,2025-10-31
les_33850,6c0ae8b1-4291-499a-8eb2-8e19d64c811b,4,1,105,24,2025-11-04
