user_id,country,device,language,age_group,signup_date
fe6b4824-50a0-4a50-ad24-0aedc2d35d0e,United States,ios,French,25-34,2025-09-10
8384b7d7-2bb7-4a1f-ae7b-c3a2670d5719,France,web,German,25-34,2025-09-28
aa4c84cc-c318-4a6c-8472-978dfc4c760c,Mexico,ios,French,25-34,2025-11-05
f72960b1-5dfb-4777-aa25-28446584d5e0,Spain,web,Russian,45+,2025-10-12
3c40d5fe-8616-4d4d-812e-a40397751b94,Brazil,ios,Russian,25-34,2025-10-26
f50adb8c-738a-4c89-8227-3e2438f1c501,Germany,web,French,45+,2025-10-29
6677f74f-4263-4394-a848-aa11720ed7d1,Indonesia,android,German,25-34,2025-11-26
1caee3f0-83b7-4382-9898-a49da65315f2,India,ios,Portuguese,25-34,2025-09-23
dad7c968-b9d9-429a-b489-623798f09920,India,ios,Italian,45+,2025-09-19
43349419-f304-44f8-a0b3-756d476bd0df,Spain,web,Italian,25-34,2025-08-13
0d38da4e-4d24-4952-ac69-442ded8dcd66,Brazil,web,French,18-24,2025-08-31
f2b7849f-fccb-4d85-abf6-4d00d039096d,UK,ios,French,25-34,2025-08-09
0856d4dd-758b-4ba4-bd27-739a472e2b6f,India,web,Spanish,35-44,2025-11-11
f87d1155-6e38-4c74-9b7c-e551c208e324,UK,android,German,45+,2025-09-14
91a3a2ea-0bcb-4ca6-8685-b2fbb26d228e,Germany,ios,Hindi,25-34,2025-09-08
6e0ee797-d46f-4f6d-8184-f0648604d1ce,Spain,android,Italian,25-34,2025-10-10
200702d0-e040-4169-8536-8d423fce7224,Brazil,ios,Hindi,45+,2025-09-23
3aa0a964-c6db-4443-86e9-6fddbafc21e7,Brazil,android,Korean,<18,2025-10-01
ad42e364-f244-4f6c-bfd5-3602e75f27d7,Philippines,ios,Portuguese,18-24,2025-11-27
f3c54a1e-9027-4411-acde-e14fe81cc99f,Indonesia,web,French,18-24,2025-10-20
a4500608-abe3-4eca-8638-1a91a0ed9937,Mexico,ios,Spanish,25-34,2025-08-05
81333159-58be-4100-b53c-b553e596bad6,Mexico,android,Spanish,45+,2025-09-12
f901aaf3-c19d-4282-b35c-35d848a5cae2,France,ios,Russian,35-44,2025-09-09
880ad4b6-2aa6-41ae-9564-6365f1b33307,United States,android,Korean,25-34,2025-10-16
4c66f82c-5920-4494-b5a3-523dfe652283,Spain,android,Portuguese,18-24,2025-08-25
3235972b-bcca-4798-950e-796534917cc9,Germany,android,Portuguese,25-34,2025-09-27
da7cf93e-365a-4eb0-8c5b-abc3085eefed,Brazil,web,Japanese,45+,2025-10-24
4400faae-e04e-4f43-8e41-676060427532,Indonesia,ios,French,35-44,2025-09-05
1a58d37d-27d8-4afb-80ae-0a8b68abfcd6,UK,android,Russian,<18,2025-10-11
04b4f8ce-1be2-4ed5-9067-bd69a4bcb171,Spain,web,German,35-44,2025-10-12
f599efe5-5461-40c8-ad13-2af310f4afe3,France,android,German,25-34,2025-11-14
803c87ec-e208-4a7c-b4ec-1b59930969c4,Spain,ios,Chinese,18-24,2025-10-26
601cabc9-6866-4947-be98-acbf3813ba26,France,web,Portuguese,45+,2025-10-16
7f30e68e-ec6c-4aba-a7ff-b41748cdb54f,Brazil,android,Hindi,25-34,2025-11-10
3f2268c8-c4a7-4ddd-85f2-b05774859a64,United States,android,Korean,<18,2025-08-29
e55b36a2-90d2-47d8-870c-e35632be63d1,France,android,Spanish,45+,2025-09-26
b804d977-82f6-449a-a447-319845e1486a,Brazil,ios,French,45+,2025-10-04
a8af08fa-5718-4ecc-a744-97171fe52848,Brazil,web,Korean,45+,2025-11-03
0e7c24a4-656a-400d-9cff-fa100555a439,United States,web,Italian,25-34,2025-08-17
94394dce-6deb-41d8-916f-3f695c4f95f1,Mexico,web,Japanese,<18,2025-11-05
32443bb5-9359-4d9f-b90e-3f71a7d21a32,Spain,android,Spanish,25-34,2025-10-26
5e6b0b6f-9fac-4ae3-adeb-08d3151f9b86,India,web,Korean,45+,2025-08-16
547e29b7-62ff-4a0d-b4d1-32f317306d1c,India,android,Korean,45+,2025-09-04
4b9b17bf-2ab2-424c-b29c-6c73f81d8925,UK,ios,Japanese,18-24,2025-11-15
566f41b6-989d-4af7-8a53-0ced42dcabad,UK,web,Korean,35-44,2025-08-22
d00457e3-0922-4fa8-bfd8-d2774fa55d3d,India,android,Russian,25-34,2025-10-05
57a0441b-6158-4d72-8d70-27548f632da9,Germany,web,Spanish,<18,2025-08-08
eed79dc4-eabc-4845-9960-7fa25aeea5b9,India,web,Italian,45+,2025-11-26
e54d2411-e1f5-4cd3-ab2a-674fb0173352,UK,ios,Spanish,25-34,2025-09-23
65da2d02-ecec-44a6-a5f5-c4ce96d71a5e,Indonesia,web,Japanese,35-44,2025-10-12
e9f6da30-dafb-41f4-b0ea-488cfde5cbf6,UK,ios,Italian,25-34,2025-10-11
17a6c525-097b-4632-8f77-275f860476d8,Germany,web,German,35-44,2025-09-23
301ebbfa-2ebe-47c5-8c1f-3e0378fa38f7,Spain,web,French,25-34,2025-09-27
4f0a1bd4-1605-463c-8299-a6dc1547fee3,India,web,Portuguese,18-24,2025-11-16
a7542acf-ecc7-41b4-b14a-51a4b1987ba8,United States,web,German,25-34,2025-10-15
46f5e8fd-c433-483f-a006-336897c18d68,Indonesia,web,Russian,18-24,2025-11-02
5261a5c1-cf9e-48fd-baae-b387b7330ac0,Brazil,web,Spanish,35-44,2025-11-01
1d16322d-93d4-4f7f-afb5-f5d77207e565,Germany,ios,Italian,45+,2025-11-07
a711b99a-6464-481a-9663-355b8e89f99a,UK,ios,French,45+,2025-10-22
efc9223d-a11e-43b7-81cb-5b10b698a3eb,United States,android,French,25-34,2025-09-12
2e151aea-f25e-4af1-9792-adf67c93f0e9,France,web,Japanese,<18,2025-11-23
dce262cc-54ca-487d-bd93-e1a3a14de682,Mexico,ios,Japanese,25-34,2025-08-07
8e31a7a2-6661-4c10-abce-d276c2bc0673,India,web,Japanese,18-24,2025-10-07
e475aa38-b66f-4c7c-b13c-192c350b6842,Mexico,web,Hindi,18-24,2025-08-17
ccbcb408-86d8-4fcc-b42b-406c126cb384,Germany,ios,Spanish,35-44,2025-10-17
f6ef332f-bd4e-414d-b780-6b143b4ae797,France,web,Chinese,25-34,2025-11-22
f7fccfde-23ae-4a6a-ac95-121dc6e60558,France,ios,Russian,35-44,2025-09-26
681aa753-b6a9-4722-878c-a5bc2583d717,France,ios,Korean,<18,2025-09-02
995f871b-a721-451c-8939-eb9f3faa2c4e,Brazil,android,Russian,45+,2025-08-19
ba0d320a-d77c-466a-8d15-06f2172dece5,Germany,android,Portuguese,45+,2025-11-09
50d09103-eb09-41f4-bdef-cff08327db38,Spain,android,Japanese,25-34,2025-11-27
4c55d309-b1b0-4c53-bc26-35dd023e7449,Mexico,android,Portuguese,35-44,2025-10-30
e8d1eec6-4d51-465e-af7f-b41af83f2a53,Spain,web,Russian,35-44,2025-10-16
52536b99-a96f-4235-82f0-d9dc829fdcdc,United States,web,Hindi,<18,2025-09-08
1f25a09c-b803-4ff8-85a3-dbdaf26e6ff5,Philippines,android,Portuguese,35-44,2025-09-17
f39541fe-736d-47a7-a1c5-f252a5ea6785,Indonesia,ios,Spanish,18-24,2025-09-17
4f791ca6-b91e-432e-8a9c-9a8d256a5082,Indonesia,ios,Italian,18-24,2025-11-28
3a138615-bd56-4c52-8d43-d8fa788de4c2,Spain,ios,Chinese,18-24,2025-08-14
3946e9af-0c15-45de-a122-a9f1b6e88a6d,Philippines,ios,Chinese,25-34,2025-11-24
bcb42b42-6ba4-430c-8346-c6c651b2c3da,Philippines,web,Russian,18-24,2025-11-09
5a409e75-0b7f-48da-b4e5-62a065ce0023,India,ios,Korean,18-24,2025-08-23
9630ff10-fe18-40fd-b680-1f93c5ea4bed,United States,ios,Japanese,45+,2025-08-28
e5123e67-1fc7-435a-85b1-8714e52f1e5a,Germany,android,Russian,25-34,2025-09-19
752aa65b-be74-4081-a4c6-db6de1b6f3ba,Philippines,ios,Portuguese,18-24,2025-09-02
f1713e0b-0e4a-430a-bffe-de553f152dc8,UK,web,Hindi,<18,2025-09-09
150cbd93-cb3c-4e21-81ac-7790beb5873f,Indonesia,ios,Italian,18-24,2025-09-23
d6496adc-2bbc-4092-9053-8e88640f10c8,UK,ios,Chinese,25-34,2025-11-06
9c135d6e-6c76-40dc-bb07-15ffd36d54bd,United States,web,German,35-44,2025-10-03
8e94a37d-b294-4b31-a66d-85b4fcc6d32b,Philippines,android,Chinese,45+,2025-11-07
5eda2d40-e34f-4332-a5ba-2c0431680df8,Mexico,web,Italian,45+,2025-08-14
b62d3cfd-0bd2-467f-8362-0ec48ef83f6e,Indonesia,android,Spanish,25-34,2025-08-09
2ab12fdb-ed22-40c7-9116-2530c3d1e6ea,India,ios,Portuguese,18-24,2025-10-22
87938066-13a1-4638-8f0f-f0a2d76e212c,India,android,French,<18,2025-10-26
1b55c97c-8534-4c6d-a5c9-6e0c549708cd,France,android,Hindi,18-24,2025-08-09
4e926595-6295-4935-841d-1dd24675bc4b,Brazil,android,Korean,18-24,2025-12-02
38e967c7-e1c8-4812-90fc-61a30768346a,Philippines,ios,German,<18,2025-11-06
faf0d63b-b41c-46fd-91f6-d6c3b278db7a,United States,android,Russian,45+,2025-08-06
aec07816-ddb2-4d6c-b3dd-e749de0108af,Indonesia,android,Japanese,18-24,2025-11-09
ba4c5b5c-c41e-4324-89e1-d8713f3d2691,Brazil,ios,Japanese,35-44,2025-08-31
55f1cf63-68e5-45da-a1ae-a9056d1ab5ea,United States,web,Japanese,35-44,2025-11-18
54077c54-1bae-4f46-a70d-a8d194b2addf,Spain,web,German,25-34,2025-08-30
7570d775-385c-41f3-b0ed-632758f5c567,Philippines,web,Italian,25-34,2025-08-29
4625ff57-f4ea-41b5-bc7f-52316641cd3f,Germany,ios,Korean,<18,2025-10-03
70f61060-0e7e-437a-bef9-39bdc8f2d10e,Germany,ios,Chinese,<18,2025-08-08
4cbb7944-0c17-46f9-8028-1928733c1456,Philippines,web,Russian,25-34,2025-11-02
0af202e7-b9d2-4ad5-baca-5728f5b099e3,France,android,French,18-24,2025-09-05
c3ee245e-04ab-476d-a034-da56a6227a30,France,web,Korean,45+,2025-09-17
8783ebf8-cf0d-4a68-8232-9de4cccd1c59,Germany,ios,Russian,35-44,2025-09-04
9097cbd7-f08d-4de2-bc3b-ba43039bbdfe,Mexico,android,French,<18,2025-11-07
dae276e8-7da8-4a71-99b8-d31563626d14,Indonesia,android,Hindi,25-34,2025-10-14
1292e381-bc18-4b62-9ced-fc76c85e7720,Germany,ios,Italian,35-44,2025-08-08
67971ad3-22a2-4a09-b02e-9b58f6e93dbd,Mexico,android,Hindi,<18,2025-11-03
f76c4797-7f3d-42a0-997d-8956fdbf89c9,Brazil,web,Italian,<18,2025-09-24
cfbf8432-54c9-42c2-a895-209bee3b1a31,Mexico,ios,Portuguese,18-24,2025-10-23
5e911116-3958-4154-9e26-fb13fa592272,Brazil,ios,Chinese,<18,2025-08-26
90800bf1-b850-4f20-94f0-90b5b3ae367c,United States,ios,Spanish,45+,2025-10-28
e4b66ff2-f938-43e7-9a05-b73d34434943,UK,ios,Spanish,<18,2025-10-16
e71c236b-0b8e-4c9e-bf38-aa3852763679,United States,android,Italian,45+,2025-10-05
c6821314-a5f2-4882-b5c4-b4cb1965dea6,Germany,ios,Spanish,18-24,2025-09-26
c2e434b8-cc9f-4179-bd8b-6dcd1f51b00c,Brazil,ios,German,45+,2025-09-11
5f401399-ed5c-4b45-b694-829be524b746,Germany,android,Russian,35-44,2025-10-19
901cd909-7e54-4dff-be8e-dfa8d88973a5,Philippines,ios,Korean,<18,2025-10-25
e913d965-7fcc-4541-adc4-955cb971e411,Indonesia,android,Hindi,25-34,2025-10-31
ce932d9a-3295-4e5e-bd71-8e4c61226d0f,India,android,Portuguese,25-34,2025-10-18
1befb8a8-3503-4494-bb80-c1f74bcf8b30,Germany,ios,Chinese,45+,2025-09-29
421a81b6-090f-48c6-aef2-ba62bb21f962,Indonesia,web,Chinese,18-24,2025-08-13
ca234b5e-0cab-4514-8c92-e07dcf3b5c2f,Mexico,ios,Portuguese,45+,2025-10-01
2767738c-5f18-4576-927d-2b719aa063ad,United States,web,Japanese,45+,2025-10-05
b4dd688c-483a-4a39-b177-186944782ace,Mexico,android,Japanese,45+,2025-11-21
605a3d4d-6c47-439a-872b-7a64d9da19be,India,web,Japanese,35-44,2025-08-23
0292f902-cf09-4157-b5b6-f9fbd3831c62,Brazil,ios,Portuguese,35-44,2025-09-02
f312543d-6a9b-40dc-a76c-755c63357682,Philippines,ios,Spanish,45+,2025-10-04
a9e64176-51c6-4414-829d-8fd516ec10cb,Indonesia,web,French,18-24,2025-08-28
f21574c5-b22c-4105-b4a5-0525d9f4c1fa,Philippines,ios,Portuguese,<18,2025-08-18
d30f8838-93f5-495a-b152-eef19b4681bd,UK,web,Spanish,25-34,2025-10-24
47b34d3c-f63a-4741-8f4c-825dc57f360d,Germany,android,Korean,35-44,2025-08-08
dd8a79a7-c41e-4a04-8d45-5e308782e33a,Brazil,web,Portuguese,<18,2025-11-07
095d93bb-f094-4d13-8de0-7084ffad111e,UK,web,Hindi,35-44,2025-10-17
79612088-b181-41db-af1e-87a07553ae3a,Spain,web,Spanish,35-44,2025-10-24
ccf2796c-4126-4382-b728-fde108907446,Germany,web,Chinese,35-44,2025-10-12
46b3d4a2-f093-42eb-9e35-cfd761128e5a,Mexico,android,Italian,45+,2025-11-28
ed7175e6-244e-4cc4-bbf8-64ddac1d3630,United States,android,Italian,45+,2025-09-22
d37726fd-e39f-4be0-8a55-afc21b075a47,Indonesia,android,Portuguese,35-44,2025-08-15
0d4cb87e-8e5e-4b8c-93be-55c7fcd4d1b2,India,web,Hindi,35-44,2025-11-05
d13dbd0e-15a2-43c4-8f90-d9fa343c4cee,India,android,Hindi,25-34,2025-08-31
42ae53da-ed7e-4e9a-b124-fb8342456629,Mexico,ios,Italian,<18,2025-11-15
7e3cf2a9-9cd2-4fa1-a87e-8cba992f74c2,France,android,Spanish,<18,2025-12-01
eb91beb7-47de-4f56-b003-1cc86fe90299,India,web,Korean,18-24,2025-10-31
92c5a8ae-c84e-452f-90ae-fa84fd4c9021,Indonesia,ios,Portuguese,18-24,2025-09-24
6482e350-545c-491f-b62f-e1ba30c89ac8,Mexico,web,Korean,18-24,2025-08-06
1a0c827b-f6fe-4fb3-97e8-9b07c747e161,Brazil,ios,Japanese,45+,2025-09-20
c78a03b4-326a-44f0-80fd-950a176d8d4c,India,web,French,45+,2025-09-20
1fcb9596-dcd0-402a-9b43-4d561d9f0907,Philippines,web,German,25-34,2025-09-02
9bdf2ca8-8caf-4ef0-ac5a-be671f26347a,Mexico,ios,Japanese,45+,2025-10-11
2ee54070-f375-4262-8fed-94b521a20d8a,Indonesia,android,Russian,18-24,2025-10-27
bbd1c592-88c0-43f9-ac45-57ca85e1aa46,Philippines,ios,Chinese,35-44,2025-11-14
2ebaffd9-de42-43d3-aeee-203f918a85a2,Germany,ios,German,18-24,2025-11-08
97a144d1-51e2-46de-9ffb-18f90aeb859b,Germany,ios,Chinese,25-34,2025-10-22
1b9de785-2722-4a1d-8b22-db78565360df,India,ios,Portuguese,35-44,2025-11-04
12424ac6-8f84-4a3a-87f9-554e6edfd468,Philippines,ios,Japanese,45+,2025-10-16
932b070b-d285-445c-a4d3-c4878363e657,United States,web,Hindi,35-44,2025-09-22
cdb6c715-399b-4ba3-9b91-6ee309f1afeb,Germany,web,Italian,25-34,2025-08-19
d1b46689-f307-4347-b43d-3e52fa976248,United States,android,Italian,45+,2025-11-02
54b4ccd1-0886-4468-a773-6b11af1a9774,Brazil,android,Korean,<18,2025-10-01
4300eed6-ed1b-41ac-82f3-5f643f759912,Mexico,ios,German,18-24,2025-09-24
0ebc26ba-869b-4e67-815e-6c36094be7ef,UK,android,Russian,18-24,2025-09-11
b7542e3c-82aa-4f06-a1ed-b47a1b8a5f3a,Indonesia,android,Japanese,25-34,2025-08-05
94dbdae6-f325-48b2-970c-5b263ff2c775,Mexico,ios,Italian,25-34,2025-09-07
7274e287-9acc-4fed-86f6-b0212695c46a,Indonesia,web,Spanish,18-24,2025-10-21
20dbb6ee-1c16-499e-b297-8bf0f36ad57e,Philippines,web,Hindi,35-44,2025-11-01
a4805eeb-1a34-4841-bfb4-5b0cbf595cf0,Brazil,android,Chinese,<18,2025-08-28
366f0f5a-aec3-4672-a683-6427f79456b8,Spain,web,Portuguese,<18,2025-08-20
8a7af1ee-4caa-4a99-ac9b-2788c580ddd2,India,web,Korean,25-34,2025-10-02
48f3d1e0-506c-4fe3-b04a-910321150044,Indonesia,android,German,25-34,2025-09-02
bbee95f6-e313-4f0b-badc-a1c059244a61,Indonesia,ios,French,35-44,2025-09-12
dae6cebf-c176-42c5-b3c0-1c5c9037b397,Philippines,android,Italian,25-34,2025-08-31
4275706b-0427-49ff-9a28-d9e580416783,United States,android,Korean,<18,2025-10-02
0cc2f0d4-ec61-4377-ba36-e1b06db3604d,Mexico,android,Spanish,18-24,2025-10-06
f6f8983f-c58c-435b-a204-56628bf081e8,Spain,ios,Spanish,<18,2025-11-12
df50abf0-e00c-474f-a318-7b8583411f7a,France,ios,Russian,35-44,2025-09-01
dec59467-0546-40ef-92b1-77a074a3ca13,India,ios,German,18-24,2025-08-24
10699acb-2d66-481e-ac81-a13818906dce,UK,ios,Russian,18-24,2025-10-19
39217486-fc4d-4598-8d70-3005e6789625,France,android,German,<18,2025-11-12
db14c479-bce1-4a5d-a085-930305fb4187,Mexico,web,Italian,18-24,2025-11-16
5dc6ba68-ed5b-44c4-9078-32acd305a27d,India,android,Japanese,18-24,2025-09-02
6e28afaa-936b-421a-9239-add0d68a33f6,Indonesia,ios,Portuguese,25-34,2025-09-25
446cab7a-f6f0-48ef-bf14-9f2682e0dce7,UK,web,Chinese,18-24,2025-10-02
c3701700-3add-4ce9-8303-f5cf8a840d51,United States,android,Chinese,35-44,2025-11-10
eb1f8429-aef4-4693-ac94-e5e8d2146802,Spain,web,Japanese,18-24,2025-08-08
035ab856-82ec-4617-99fe-4cc1f786f4b2,United States,ios,Spanish,25-34,2025-08-12
83713134-7355-4e53-853f-f9ce29ef2105,Brazil,web,Hindi,45+,2025-09-25
332d6229-f159-4af4-b642-addc9a9d050a,Philippines,web,Portuguese,45+,2025-09-12
ce9ba3f6-e590-47c9-b47c-873877422c6d,India,ios,Italian,35-44,2025-11-26
eda79a39-dfaf-4049-8649-2b526ca68d57,United States,web,Japanese,35-44,2025-09-27
6ea077b6-56b1-49f7-a830-e9fd054f8ae9,France,android,Portuguese,18-24,2025-11-29
51fe7613-f75a-4ae8-a8f1-9bdd65a4101e,Philippines,web,Chinese,18-24,2025-08-18
6cc7c012-330b-41fc-a202-ad04cab706e9,United States,android,Portuguese,45+,2025-08-17
63f327d8-4096-4c2f-b4a9-7fcf6fe8d873,Germany,web,German,45+,2025-11-24
bb0fb234-6979-443e-b6e1-a75c0e3686b5,Brazil,web,Korean,<18,2025-08-05
016afa8f-ffd2-4b47-818f-3cea82bdfc8b,Mexico,ios,German,45+,2025-08-21
4b2a7fa0-e06f-4092-8d7c-c5b9c78772e8,Spain,ios,Japanese,45+,2025-09-09
80c9777f-ba14-45d0-af02-d37fb409712a,Brazil,android,Italian,35-44,2025-11-27
e9715623-59dd-4f1a-9399-496fb99514a2,Philippines,ios,French,<18,2025-08-28
639d7714-3fc7-41bc-9e40-106e41037e1d,Germany,ios,Russian,<18,2025-12-03
71402195-9ce8-4e19-94a0-b8e57e238581,India,ios,Russian,18-24,2025-10-12
26472b7f-0c37-4fdb-94f2-5b343021ec63,France,ios,French,18-24,2025-11-16
b970364b-4dd6-4425-ab3a-90b7bb2ee136,Spain,ios,Portuguese,<18,2025-08-18
430104ba-2ec9-4386-94b9-c9e72af6598a,Spain,android,French,<18,2025-09-14
5854c51b-fb7a-4f96-a01e-204bcd051e0b,Brazil,android,Russian,18-24,2025-11-04
4acb21ec-7f66-47b2-b57c-746832b73a59,Philippines,ios,Spanish,35-44,2025-11-25
08c68473-e889-41a2-a888-1a2e72515b60,India,ios,Chinese,35-44,2025-09-04
d1280c21-3606-47cd-b5a0-343bef596bec,Indonesia,android,Russian,35-44,2025-11-14
1726a841-606a-445b-b14d-229e9b0baee9,Germany,web,Russian,35-44,2025-12-02
621561e1-3310-47f6-b760-81f6c1537338,Indonesia,android,Spanish,18-24,2025-11-06
27d96c6c-2312-4ba0-b9f8-b4ad64fcb270,France,web,Russian,25-34,2025-09-30
1b07bc31-59df-4caa-9116-61b116058969,India,ios,Portuguese,45+,2025-10-06
004110a8-5b15-4008-9793-3533ba9b79ca,India,ios,Spanish,45+,2025-10-17
e812c49f-a15a-4871-bd86-1a7544ae8eeb,Germany,android,Chinese,45+,2025-11-26
ff3cabee-6984-428b-bc35-43dde9a019ea,UK,ios,Italian,45+,2025-09-15
53aae56b-1133-430b-a7a2-7d5b782b3142,Indonesia,web,German,18-24,2025-09-13
2d7c9e54-a2a6-4e20-aa1a-22c7b2eb0765,United States,web,Italian,25-34,2025-09-09
db5de1ac-31f8-485a-ac3d-b06e7d7a0a5a,Spain,android,Spanish,18-24,2025-08-06
97300d28-4b55-4230-8e10-6257f27d16ec,UK,web,Spanish,25-34,2025-09-16
d08ff0e3-f0fa-43a9-9dae-f9d59a585015,United States,android,Japanese,18-24,2025-08-09
acc2b8ec-67c6-4711-8ab3-aa0739e56227,Philippines,android,Korean,<18,2025-10-03
c547d840-1129-465c-8c0d-5e6ca0efc3e1,Germany,web,Korean,25-34,2025-09-10
0f7ebac5-e4dd-4d81-ada1-aae594e44b95,Philippines,web,Spanish,45+,2025-10-02
ae9ab085-5e66-4fc2-a69a-67220fcbacfd,Spain,web,German,25-34,2025-12-01
57f7f220-471d-4669-af02-2efa4a635356,Mexico,web,Japanese,35-44,2025-12-03
9a8d3fe2-05f5-4eb1-9781-17206b5fb920,United States,web,French,25-34,2025-09-26
404488c8-d936-416f-a898-7480aa24815e,UK,web,Hindi,35-44,2025-09-24
f23275d9-bef8-4663-95b1-fd436071e31c,United States,web,German,35-44,2025-10-12
03727710-3403-455d-b1b3-81d37031ece3,United States,ios,Spanish,<18,2025-12-02
0f365a37-87ff-49c4-93db-3154e7655c8a,Germany,android,Spanish,25-34,2025-12-01
c5ab3dd8-e222-40c7-a63b-0a6d8e4fdd22,Philippines,android,German,<18,2025-09-27
2c3b6805-f9ce-4950-b85b-090a6820af37,Indonesia,web,Portuguese,45+,2025-09-02
5c2f63eb-74c7-4831-a182-ec938e560945,Mexico,android,Japanese,25-34,2025-10-29
2ed6accd-f4fa-4230-89b8-9ac45351b951,Germany,web,Spanish,18-24,2025-09-26
54ac27a4-8a58-4246-a778-21808490f486,France,ios,Hindi,18-24,2025-10-28
3054a8fc-de68-41c7-8dcc-55f24c4aaebf,Germany,android,French,18-24,2025-12-01
334e4770-90ab-4912-8119-6981c2b5dce0,Spain,android,Italian,35-44,2025-09-30
1f8c4a5c-3815-461f-b3ef-4df4699c5177,Mexico,ios,Chinese,18-24,2025-08-21
95e8cde1-806a-4464-8c22-3673bf192c6c,India,ios,Hindi,45+,2025-09-05
5082895f-db2c-4dcd-beed-41acae8c4032,France,ios,Chinese,25-34,2025-09-08
cf9f8c73-9096-4627-8d11-85112829aeca,Brazil,android,Russian,25-34,2025-10-09
cde0a37c-c744-43d9-bd90-3b3b7940b99c,Germany,android,Portuguese,35-44,2025-08-22
2ce68084-e783-4ada-8d0e-9eb8f90a37c2,United States,ios,Hindi,35-44,2025-08-05
f66ceade-42a2-4328-98e7-2c3aeabc6253,Indonesia,ios,Korean,35-44,2025-08-09
76e6e096-1e61-4762-9ef8-7f5d892434bb,India,ios,Portuguese,45+,2025-11-11
c4d82827-0c60-4498-9802-58785b6d742d,Germany,ios,Korean,25-34,2025-11-20
b3e71869-84ab-424c-b0a3-36c80e93d9d1,Germany,ios,French,<18,2025-08-08
e4a8be84-be78-4ce4-a232-ea2aefd0ee90,UK,web,French,35-44,2025-11-21
940d6c72-50da-4e72-8d65-f09c4d77194b,UK,ios,French,18-24,2025-09-27
162b339c-5841-46fb-90bb-734d6f9a1a54,India,web,Portuguese,<18,2025-11-14
6f35ab54-1d90-4d10-bc6c-3cfb81591ece,Philippines,android,French,<18,2025-11-03
155ce51c-f810-4ba4-bd92-85597fbad768,UK,android,German,35-44,2025-11-09
dee3eae7-e34f-4505-85c3-d0425045ce33,United States,web,Chinese,18-24,2025-09-15
2e54f420-7b77-41c0-aadb-087d22281ee9,France,ios,Chinese,35-44,2025-09-27
a9848c44-3e97-4989-ad90-429de2a673b4,Brazil,android,Japanese,35-44,2025-11-01
7e095797-16f2-4abd-9a75-185d2986264d,Mexico,ios,Korean,18-24,2025-08-21
c2cd3205-d941-46ad-92dd-df1e5c230815,Brazil,ios,Chinese,<18,2025-10-19
9266b4a7-db00-4f74-9e0d-33ea1285a4a6,Brazil,web,Spanish,<18,2025-10-30
a13c9e08-b383-481c-b930-80fd3feb2500,Mexico,android,Chinese,18-24,2025-08-24
3b056982-5554-4499-a00d-6f77af84b5b4,UK,android,Spanish,<18,2025-10-14
77339cad-205a-4710-b371-489f10cc141b,India,web,Japanese,45+,2025-11-23
a1a5274c-cb33-436b-bb3f-10790f0883fc,Mexico,ios,Russian,35-44,2025-10-17
4abdef1a-f2fd-483a-95f0-f2b48aaf331e,Spain,ios,Portuguese,45+,2025-10-13
aeb1d511-662d-4625-9952-bce2d24bbaa3,Philippines,android,Hindi,45+,2025-10-06
9a4842f4-eb3e-4c41-9dc7-e40695c8c878,France,web,Russian,45+,2025-09-22
50510fea-a453-480e-b2ba-2257559ebb05,Indonesia,web,Japanese,25-34,2025-11-02
55de462c-6e16-4d01-be70-6b43d613b2b9,UK,ios,Chinese,25-34,2025-09-05
bf17a6bd-5667-489c-a7de-5f5af3fa645c,Philippines,ios,Chinese,45+,2025-11-05
bd074072-f0dd-4a4d-98e4-5714e199dd1b,Mexico,web,Korean,35-44,2025-10-26
8aaa95fb-8582-4dda-b79e-fe7911596858,Spain,android,Portuguese,45+,2025-09-07
be1c7061-e4ec-4aeb-bd39-73f59d419c81,Indonesia,ios,Japanese,45+,2025-08-20
9d395263-c8e2-4a5b-a3c1-8393c379df81,France,web,French,25-34,2025-08-17
371c1930-a158-4035-bdfd-cdcf159cbb31,France,web,Hindi,45+,2025-11-23
b123c08c-97ed-4fc4-90b8-199648c4c8ea,UK,web,Russian,35-44,2025-09-11
df06748e-5e98-40fc-b240-b06602eb58c0,Mexico,android,German,35-44,2025-08-16
ecb583c6-373c-4243-9916-6a02de26f286,Philippines,ios,German,45+,2025-09-11
7398d4ad-5482-4b76-b99f-c4200e73565a,India,ios,German,35-44,2025-08-28
a7f6c825-3f8c-4ba3-80f6-8f86575cf9ad,Philippines,ios,Japanese,45+,2025-11-29
3585dcd4-798a-4dbb-b067-314445ba3e86,Philippines,android,French,25-34,2025-11-22
5b618c78-efb9-4bbd-84a4-a4f262ad277b,France,ios,Italian,45+,2025-10-13
c80df420-548c-4afb-bdd9-df375775ddce,India,ios,German,<18,2025-10-16
a489e2bc-4729-4c43-9f43-3e1b2dec9795,India,ios,Russian,25-34,2025-10-16
79ab0822-dcd9-4489-876b-bef2dcd3f0c7,UK,ios,Italian,35-44,2025-09-24
61ae4df7-1436-42e6-ae19-648fd04d130c,Indonesia,android,Hindi,35-44,2025-10-04
97d533fe-3d38-4b3a-84cb-a179a62e0a0d,Germany,web,Korean,25-34,2025-11-26
5a33245d-4de4-4e9a-a575-e67c02acc07a,Brazil,web,French,<18,2025-09-13
e9d846b8-55e1-49e7-b87a-5ebd8887a4d8,Brazil,ios,Korean,25-34,2025-12-02
