session_id,user_id,date,xp_earned,streak,gems_used,lesson_count
ses_9945,dbd91e88-d45e-4661-a89c-9c42a7a7f1a5,2025-11-18,26,4,0,1
ses_9946,dbd91e88-d45e-4661-a89c-9c42a7a7f1a5,2025-11-19,33,5,0,0
ses_9947,dbd91e88-d45e-4661-a89c-9c42a7a7f1a5,2025-11-23,26,2,0,2
ses_9948,147b80b2-3e5f-4b93-b584-ca495911467a,2025-09-02,22,1,2,1
ses_9949,147b80b2-3e5f-4b93-b584-ca495911467a,2025-09-10,24,3,0,0
ses_9950,9248c148-0d26-4c49-8ac5-258fa6b82766,2025-09-17,20,0,0,1
ses_9951,9248c148-0d26-4c49-8ac5-258fa6b82766,2025-09-18,26,1,1,1
ses_9952,754aa300-5d76-4196-85cc-fdf914219767,2025-09-02,23,3,0,0
ses_9953,b4e2055d-3579-4257-89e9-05f882573655,2025-09-12,22,2,0,0
ses_9954,b4e2055d-3579-4257-89e9-05f882573655,2025-09-17,24,2,3,1
ses_9955,b4e2055d-3579-4257-89e9-05f882573655,2025-09-20,22,2,0,1
ses_9956,a5fee349-637c-4da0-b056-9a87a00d51b0,2025-10-11,22,2,0,1
ses_9957,3ebbd44d-bacd-4b25-8675-6024767db724,2025-10-19,26,3,0,1
ses_9958,3ebbd44d-bacd-4b25-8675-6024767db724,2025-10-29,26,0,0,0
ses_9959,eee5760a-65ae-4cce-8270-17a4fe8d6d1c,2025-08-15,25,0,0,1
ses_9960,5d0ddcad-a011-454e-a08f-2bac833ab351,2025-10-25,25,2,2,0
ses_9961,fa03886d-a7e1-4d61-acde-d14f990f3149,2025-10-11,24,1,0,1
ses_9962,47af4d6d-a60b-44b7-903a-6731b0b8c2f5,2025-08-16,20,1,0,2
ses_9963,47af4d6d-a60b-44b7-903a-6731b0b8c2f5,2025-08-17,26,2,0,1
ses_9964,47af4d6d-a60b-44b7-903a-6731b0b8c2f5,2025-08-24,26,0,0,1
ses_9965,47af4d6d-a60b-44b7-903a-6731b0b8c2f5,2025-08-26,31,0,1,3
ses_9966,57998c36-4aeb-4809-8910-26c994be28c5,2025-08-08,32,2,1,1
ses_9967,57998c36-4aeb-4809-8910-26c994be28c5,2025-08-12,30,1,0,1
ses_9968,57998c36-4aeb-4809-8910-26c994be28c5,2025-08-16,23,3,0,0
ses_9969,57998c36-4aeb-4809-8910-26c994be28c5,2025-08-18,25,2,0,2
ses_9970,e8ce9f2c-09fc-469c-ac26-65450a6f191f,2025-08-11,25,1,3,2
ses_9971,e8ce9f2c-09fc-469c-ac26-65450a6f191f,2025-08-18,34,1,0,1
ses_9972,faa3c12d-2636-40ea-a94d-4fbdfab38a19,2025-10-20,28,2,1,0
ses_9973,d8b66a6e-6f64-4e11-95c7-fe21dff2a516,2025-10-22,30,0,0,1
ses_9974,d8b66a6e-6f64-4e11-95c7-fe21dff2a516,2025-10-28,18,1,0,0
ses_9975,42a61016-4300-4916-bc9f-4d1ea9c57866,2025-11-26,21,2,0,3
ses_9976,42a61016-4300-4916-bc9f-4d1ea9c57866,2025-12-04,24,2,0,0
ses_9977,5c7e4215-86a5-4e4a-ab52-390734717b16,2025-09-07,24,3,0,0
ses_9978,5c7e4215-86a5-4e4a-ab52-390734717b16,2025-09-08,16,4,0,1
ses_9979,5c7e4215-86a5-4e4a-ab52-390734717b16,2025-09-09,18,5,1,3
ses_9980,5c7e4215-86a5-4e4a-ab52-390734717b16,2025-09-16,24,1,1,1
ses_9981,5c7e4215-86a5-4e4a-ab52-390734717b16,2025-09-17,22,2,0,0
ses_9982,32bad461-0c89-4e0c-bc6e-34bb5ad4a262,2025-09-10,16,3,2,0
ses_9983,32bad461-0c89-4e0c-bc6e-34bb5ad4a262,2025-09-13,19,1,0,0
ses_9984,32bad461-0c89-4e0c-bc6e-34bb5ad4a262,2025-09-16,18,2,0,1
ses_9985,32bad461-0c89-4e0c-bc6e-34bb5ad4a262,2025-09-20,38,3,0,0
ses_9986,474d34f9-ed4d-4189-bf4e-0d81022a3480,2025-08-16,17,2,0,3
ses_9987,474d34f9-ed4d-4189-bf4e-0d81022a3480,2025-08-17,35,3,0,1
ses_9988,474d34f9-ed4d-4189-bf4e-0d81022a3480,2025-08-19,29,1,1,1
ses_9989,474d34f9-ed4d-4189-bf4e-0d81022a3480,2025-08-29,36,1,0,1
ses_9990,fedeaecf-3a9d-47c7-acec-a355d27f7636,2025-09-27,29,2,0,3
ses_9991,fedeaecf-3a9d-47c7-acec-a355d27f7636,2025-09-30,22,1,0,5
ses_9992,d9da27b3-157f-4db5-a9d6-66191c6eff8c,2025-11-16,28,0,0,2
ses_9993,d9da27b3-157f-4db5-a9d6-66191c6eff8c,2025-11-18,30,0,3,0
ses_9994,d9da27b3-157f-4db5-a9d6-66191c6eff8c,2025-11-22,23,0,0,2
ses_9995,d9da27b3-157f-4db5-a9d6-66191c6eff8c,2025-11-27,28,1,1,2
ses_9996,d1522b76-fde8-487d-b96c-0a3b4fb0d8fc,2025-09-12,23,0,0,3
ses_9997,d1522b76-fde8-487d-b96c-0a3b4fb0d8fc,2025-09-13,29,1,0,0
ses_9998,d1522b76-fde8-487d-b96c-0a3b4fb0d8fc,2025-09-18,19,2,2,1
ses_9999,d1522b76-fde8-487d-b96c-0a3b4fb0d8fc,2025-09-19,29,3,2,1
ses_10000,d1522b76-fde8-487d-b96c-0a3b4fb0d8fc,2025-09-20,25,4,0,1
ses_10001,e0786d6f-5700-4b76-bf5a-738939948aac,2025-08-15,21,0,1,1
ses_10002,8f64e0c5-adfa-42ba-8335-53e0fe2a2106,2025-10-23,29,3,2,0
ses_10003,8f64e0c5-adfa-42ba-8335-53e0fe2a2106,2025-10-24,25,4,0,1
ses_10004,8f64e0c5-adfa-42ba-8335-53e0fe2a2106,2025-10-27,16,3,0,1
ses_10005,787f1700-037f-47ce-a35d-264eaa3f4a0b,2025-11-20,16,0,0,1
ses_10006,600b3f35-dfbb-4087-93aa-8349740d0a02,2025-11-12,26,3,1,1
ses_10007,600b3f35-dfbb-4087-93aa-8349740d0a02,2025-11-19,25,1,0,2
ses_10008,600b3f35-dfbb-4087-93aa-8349740d0a02,2025-12-02,30,0,3,1
ses_10009,8e44f6a9-815f-4680-8ffb-88022ddb6843,2025-09-29,25,0,0,1
ses_10010,8e44f6a9-815f-4680-8ffb-88022ddb6843,2025-10-05,28,1,1,0
ses_10011,da8d6e0f-9bf1-45a5-a14a-c643490f1e8a,2025-10-16,25,2,0,2
ses_10012,da8d6e0f-9bf1-45a5-a14a-c643490f1e8a,2025-10-20,21,2,1,1
ses_10013,da8d6e0f-9bf1-45a5-a14a-c643490f1e8a,2025-10-27,22,0,0,1
ses_10014,6b1832a9-0419-4b31-9fb4-20c646a08467,2025-09-28,24,3,0,1
ses_10015,6b1832a9-0419-4b31-9fb4-20c646a08467,2025-10-03,25,1,0,2
ses_10016,a7d51d61-c1ff-4910-82f0-f4db6692183b,2025-11-24,24,1,0,0
ses_10017,a7d51d61-c1ff-4910-82f0-f4db6692183b,2025-11-25,24,2,1,1
ses_10018,a7d51d61-c1ff-4910-82f0-f4db6692183b,2025-11-26,19,3,1,0
ses_10019,97d8b85a-5b30-462d-927a-07c86259155d,2025-09-01,29,1,0,2
ses_10020,ae6fed7d-ad07-4929-a90f-5081840a8ad6,2025-11-05,23,3,0,0
ses_10021,ae6fed7d-ad07-4929-a90f-5081840a8ad6,2025-11-06,27,4,2,0
ses_10022,ae6fed7d-ad07-4929-a90f-5081840a8ad6,2025-11-07,24,5,0,0
ses_10023,ae6fed7d-ad07-4929-a90f-5081840a8ad6,2025-11-09,30,1,2,0
ses_10024,ae6fed7d-ad07-4929-a90f-5081840a8ad6,2025-11-13,30,0,1,3
ses_10025,44e39c27-0d3a-414f-b1e4-ab625ffb0e65,2025-08-20,24,3,0,1
ses_10026,44e39c27-0d3a-414f-b1e4-ab625ffb0e65,2025-08-25,26,2,0,0
ses_10027,9666cede-5ab2-43e6-a13c-458ac2594293,2025-12-05,27,0,0,1
ses_10028,9666cede-5ab2-43e6-a13c-458ac2594293,2025-12-06,24,1,1,1
ses_10029,9666cede-5ab2-43e6-a13c-458ac2594293,2025-12-09,26,1,0,1
ses_10030,9666cede-5ab2-43e6-a13c-458ac2594293,2025-12-11,20,2,1,2
ses_10031,9666cede-5ab2-43e6-a13c-458ac2594293,2025-12-12,28,3,0,1
ses_10032,a583e731-3298-4ed7-85d8-a8075d376076,2025-08-29,32,2,0,1
ses_10033,a583e731-3298-4ed7-85d8-a8075d376076,2025-08-30,27,3,0,0
ses_10034,a583e731-3298-4ed7-85d8-a8075d376076,2025-09-02,27,0,0,0
ses_10035,3c496b61-2133-4b96-b057-ed8d9827bc2f,2025-12-01,15,1,0,3
ses_10036,26084d81-00bb-4307-b3d1-ce7aeef671d9,2025-11-02,24,3,0,1
ses_10037,048dc59c-6770-4d20-af94-c2ce57a3921b,2025-10-06,23,0,1,1
ses_10038,048dc59c-6770-4d20-af94-c2ce57a3921b,2025-10-08,29,1,1,2
ses_10039,048dc59c-6770-4d20-af94-c2ce57a3921b,2025-10-10,27,2,1,2
ses_10040,2f1e6096-2cbf-457d-a4ce-25c4ecb27ac1,2025-09-12,21,3,0,3
ses_10041,5322622c-5981-403f-9381-603be718eff9,2025-09-03,26,2,1,4
ses_10042,5322622c-5981-403f-9381-603be718eff9,2025-09-04,25,3,0,1
ses_10043,5322622c-5981-403f-9381-603be718eff9,2025-09-07,27,2,2,2
ses_10044,5322622c-5981-403f-9381-603be718eff9,2025-09-08,27,3,0,1
ses_10045,ba3b206d-8c89-4329-be32-f42c7f18d7ef,2025-09-25,24,1,0,1
ses_10046,ba3b206d-8c89-4329-be32-f42c7f18d7ef,2025-09-26,23,2,0,1
ses_10047,ba3b206d-8c89-4329-be32-f42c7f18d7ef,2025-09-30,23,0,1,2
ses_10048,2d4ab2cb-9910-4c29-9aec-443f0b87b338,2025-10-14,29,0,0,1
ses_10049,2d4ab2cb-9910-4c29-9aec-443f0b87b338,2025-10-15,32,1,0,0
ses_10050,091fa21b-5286-4eb1-b8ae-dd58c8884e0e,2025-09-29,29,1,0,2
ses_10051,091fa21b-5286-4eb1-b8ae-dd58c8884e0e,2025-10-03,24,2,0,1
ses_10052,902c8a00-9581-4b83-9d90-ebcaac5a9456,2025-10-17,22,0,0,4
ses_10053,853a87bd-fe54-4e75-9cf0-97f76f37bf6b,2025-08-21,22,2,1,1
ses_10054,853a87bd-fe54-4e75-9cf0-97f76f37bf6b,2025-08-22,26,3,0,1
ses_10055,d8dcb383-4576-4cc9-9c98-c5b4bafeb7fd,2025-11-05,28,0,0,4
ses_10056,d8dcb383-4576-4cc9-9c98-c5b4bafeb7fd,2025-11-06,32,1,0,0
ses_10057,d8dcb383-4576-4cc9-9c98-c5b4bafeb7fd,2025-11-09,20,1,0,2
ses_10058,d8dcb383-4576-4cc9-9c98-c5b4bafeb7fd,2025-11-10,27,2,0,1
ses_10059,1195312d-4f22-4cf3-9fff-3645dbc3524f,2025-11-04,26,3,0,1
ses_10060,1195312d-4f22-4cf3-9fff-3645dbc3524f,2025-11-07,17,2,0,2
ses_10061,b0e37187-0fae-4023-a72e-d610e93a5573,2025-10-06,33,3,0,1
ses_10062,b0e37187-0fae-4023-a72e-d610e93a5573,2025-10-07,25,4,0,2
ses_10063,b0e37187-0fae-4023-a72e-d610e93a5573,2025-10-09,32,3,0,1
ses_10064,b0e37187-0fae-4023-a72e-d610e93a5573,2025-10-12,29,2,0,3
ses_10065,2dc06c95-0ca1-482b-b215-8189e0d294a2,2025-10-24,24,2,0,0
ses_10066,2dc06c95-0ca1-482b-b215-8189e0d294a2,2025-10-26,22,2,0,3
ses_10067,2dc06c95-0ca1-482b-b215-8189e0d294a2,2025-10-27,29,3,0,2
ses_10068,8fb225f8-a55a-43f0-a7fb-fd3891398869,2025-11-16,30,1,0,1
ses_10069,8fb225f8-a55a-43f0-a7fb-fd3891398869,2025-11-18,21,0,0,0
ses_10070,8fb225f8-a55a-43f0-a7fb-fd3891398869,2025-11-27,28,3,0,0
ses_10071,4dad3642-a07c-4ee7-8d8e-db236b19f005,2025-10-29,20,0,0,2
ses_10072,4dad3642-a07c-4ee7-8d8e-db236b19f005,2025-10-31,18,1,0,5
ses_10073,4dad3642-a07c-4ee7-8d8e-db236b19f005,2025-11-04,19,1,0,1
ses_10074,4dad3642-a07c-4ee7-8d8e-db236b19f005,2025-11-07,34,2,2,1
ses_10075,4dad3642-a07c-4ee7-8d8e-db236b19f005,2025-11-11,25,1,0,1
ses_10076,d15e4773-f833-4d2d-b856-376f5d7ef3eb,2025-11-14,26,3,0,0
ses_10077,d15e4773-f833-4d2d-b856-376f5d7ef3eb,2025-11-15,22,4,3,2
ses_10078,d15e4773-f833-4d2d-b856-376f5d7ef3eb,2025-11-16,25,5,0,3
ses_10079,5b2fdd67-ecfe-44bf-afa6-d35aad2c89eb,2025-08-06,26,3,2,1
ses_10080,5b2fdd67-ecfe-44bf-afa6-d35aad2c89eb,2025-08-07,31,4,2,2
ses_10081,5b2fdd67-ecfe-44bf-afa6-d35aad2c89eb,2025-08-09,22,3,0,0
ses_10082,5b2fdd67-ecfe-44bf-afa6-d35aad2c89eb,2025-08-10,27,4,0,1
ses_10083,8b0869d8-66e8-4f36-bc3a-85c91043e8c5,2025-08-17,27,0,0,0
ses_10084,acc12038-11e0-4953-8743-ec50ee6b8385,2025-09-07,21,1,0,1
ses_10085,acc12038-11e0-4953-8743-ec50ee6b8385,2025-09-11,25,0,2,2
ses_10086,0f1ef1f1-190c-48bd-9553-ab5b260084db,2025-08-31,25,0,0,0
ses_10087,0f1ef1f1-190c-48bd-9553-ab5b260084db,2025-09-01,32,1,0,1
ses_10088,0f1ef1f1-190c-48bd-9553-ab5b260084db,2025-09-03,23,3,1,1
ses_10089,a5be3dc2-6756-42a5-a195-22b7a1cec52a,2025-11-22,26,3,0,1
ses_10090,a5be3dc2-6756-42a5-a195-22b7a1cec52a,2025-11-23,23,4,0,1
ses_10091,fc92a9a8-ff05-47b7-a259-e3169965fbe8,2025-12-01,34,1,0,0
ses_10092,fc92a9a8-ff05-47b7-a259-e3169965fbe8,2025-12-07,42,2,0,1
ses_10093,a5030b46-243c-4bf0-82ac-4aec36363771,2025-08-22,17,1,3,1
ses_10094,34f73627-fe31-4c84-96f2-2691d0ae991b,2025-09-17,22,0,2,0
ses_10095,f4cc64fa-3b9b-496e-9bcd-17cc3f704edd,2025-10-11,17,3,0,0
ses_10096,f4cc64fa-3b9b-496e-9bcd-17cc3f704edd,2025-10-15,20,2,0,2
ses_10097,f4cc64fa-3b9b-496e-9bcd-17cc3f704edd,2025-10-16,28,3,0,1
ses_10098,f4cc64fa-3b9b-496e-9bcd-17cc3f704edd,2025-10-18,21,1,1,1
ses_10099,cd1ac92c-1834-4d30-b8ac-a18c757f9e17,2025-09-16,22,0,0,1
ses_10100,6390a31b-3348-43ac-82be-36508a2fcd84,2025-08-27,26,1,0,0
ses_10101,6f08b325-d007-4e96-85cd-758d386e25d1,2025-08-07,24,3,0,0
ses_10102,6f08b325-d007-4e96-85cd-758d386e25d1,2025-08-10,9,0,0,1
ses_10103,6f08b325-d007-4e96-85cd-758d386e25d1,2025-08-11,27,1,0,0
ses_10104,5baed38d-f433-465e-9137-05536d337d69,2025-08-12,22,3,0,0
ses_10105,5baed38d-f433-465e-9137-05536d337d69,2025-08-19,20,3,1,2
ses_10106,c5687a05-2425-4a4d-ae91-d5f3a7c17760,2025-08-13,24,3,0,0
ses_10107,c5687a05-2425-4a4d-ae91-d5f3a7c17760,2025-08-16,26,0,0,0
ses_10108,c5687a05-2425-4a4d-ae91-d5f3a7c17760,2025-08-17,31,1,0,1
ses_10109,6660df9d-2aa8-4d8e-b0ac-db63f6c38ca5,2025-12-01,29,0,0,2
ses_10110,6660df9d-2aa8-4d8e-b0ac-db63f6c38ca5,2025-12-02,29,1,0,1
ses_10111,6660df9d-2aa8-4d8e-b0ac-db63f6c38ca5,2025-12-04,24,1,3,2
ses_10112,6660df9d-2aa8-4d8e-b0ac-db63f6c38ca5,2025-12-06,26,3,0,2
ses_10113,6660df9d-2aa8-4d8e-b0ac-db63f6c38ca5,2025-12-08,24,1,0,2
ses_10114,6660df9d-2aa8-4d8e-b0ac-db63f6c38ca5,2025-12-10,21,0,1,2
ses_10115,517a08f5-75aa-463e-81b4-48775f7984a9,2025-11-04,20,0,1,0
ses_10116,517a08f5-75aa-463e-81b4-48775f7984a9,2025-11-07,20,3,0,1
ses_10117,517a08f5-75aa-463e-81b4-48775f7984a9,2025-11-08,30,4,1,3
ses_10118,517a08f5-75aa-463e-81b4-48775f7984a9,2025-11-12,19,0,0,0
ses_10119,34fdee7e-629a-4206-bd7d-efaee1796711,2025-11-08,29,0,2,1
ses_10120,34fdee7e-629a-4206-bd7d-efaee1796711,2025-11-13,25,3,0,1
ses_10121,34fdee7e-629a-4206-bd7d-efaee1796711,2025-11-14,27,4,0,0
ses_10122,34fdee7e-629a-4206-bd7d-efaee1796711,2025-11-16,25,0,3,0
ses_10123,79fb64d2-62ef-4be4-a7b1-f3b375811ac1,2025-11-25,26,1,3,0
ses_10124,79fb64d2-62ef-4be4-a7b1-f3b375811ac1,2025-11-27,28,1,0,1
ses_10125,79fb64d2-62ef-4be4-a7b1-f3b375811ac1,2025-12-02,18,0,3,1
ses_10126,79fb64d2-62ef-4be4-a7b1-f3b375811ac1,2025-12-06,22,2,0,0
ses_10127,79fb64d2-62ef-4be4-a7b1-f3b375811ac1,2025-12-07,38,3,0,0
ses_10128,a0962d41-525a-410e-b6bd-ad658de9a67e,2025-11-21,26,0,0,1
ses_10129,a0962d41-525a-410e-b6bd-ad658de9a67e,2025-11-22,32,1,0,1
ses_10130,a0962d41-525a-410e-b6bd-ad658de9a67e,2025-11-24,25,3,0,2
ses_10131,284d27d6-fe90-41a8-b6b4-234cdb97048e,2025-09-20,24,0,0,2
ses_10132,284d27d6-fe90-41a8-b6b4-234cdb97048e,2025-09-24,27,0,0,1
ses_10133,284d27d6-fe90-41a8-b6b4-234cdb97048e,2025-10-01,23,0,0,2
ses_10134,c7841058-1fd9-4130-a297-888420ede169,2025-11-30,27,3,0,1
ses_10135,22f4a827-7f43-4b96-a708-fc1b195b367f,2025-10-09,19,2,0,0
ses_10136,22f4a827-7f43-4b96-a708-fc1b195b367f,2025-10-13,23,1,0,2
ses_10137,22f4a827-7f43-4b96-a708-fc1b195b367f,2025-10-14,30,2,0,3
ses_10138,22f4a827-7f43-4b96-a708-fc1b195b367f,2025-10-21,24,3,0,0
ses_10139,22e083a6-66af-44ff-a392-efe916615c99,2025-09-22,26,3,0,4
ses_10140,22e083a6-66af-44ff-a392-efe916615c99,2025-10-04,31,0,0,0
ses_10141,04f39d45-c5e7-49ad-99a7-722d662423b5,2025-09-08,19,1,3,1
ses_10142,04f39d45-c5e7-49ad-99a7-722d662423b5,2025-09-09,24,2,0,2
ses_10143,04f39d45-c5e7-49ad-99a7-722d662423b5,2025-09-10,17,3,0,2
ses_10144,04f39d45-c5e7-49ad-99a7-722d662423b5,2025-09-11,16,4,0,2
ses_10145,04f39d45-c5e7-49ad-99a7-722d662423b5,2025-09-16,21,0,0,2
ses_10146,04f39d45-c5e7-49ad-99a7-722d662423b5,2025-09-17,22,1,0,3
ses_10147,b6f3e083-287c-4515-b43a-b3bf01b53a96,2025-09-07,32,2,0,1
ses_10148,b6f3e083-287c-4515-b43a-b3bf01b53a96,2025-09-14,19,2,0,3
ses_10149,b6f3e083-287c-4515-b43a-b3bf01b53a96,2025-09-17,24,1,0,1
ses_10150,72e5e95c-fec9-4880-8839-6ec02e984c59,2025-08-14,30,3,0,1
ses_10151,bb4aa545-b5c6-46d4-88ec-2652fb7d56a9,2025-12-01,27,1,0,0
ses_10152,bb4aa545-b5c6-46d4-88ec-2652fb7d56a9,2025-12-05,33,2,0,1
ses_10153,06172c7a-654d-4976-8ea8-c8496b2d4fb1,2025-11-04,31,3,2,0
ses_10154,06172c7a-654d-4976-8ea8-c8496b2d4fb1,2025-11-12,22,1,2,0
ses_10155,1a7c011a-f980-450f-acd2-33878d6d9151,2025-09-03,19,1,1,1
ses_10156,1a7c011a-f980-450f-acd2-33878d6d9151,2025-09-06,17,0,0,1
ses_10157,05d76ec4-88a5-4682-8c34-194de09dd6e1,2025-11-28,30,3,0,0
ses_10158,e75ba461-22d7-4ac1-ae3e-6818c38a23f3,2025-10-14,21,3,0,1
ses_10159,e75ba461-22d7-4ac1-ae3e-6818c38a23f3,2025-10-15,24,4,0,1
ses_10160,e75ba461-22d7-4ac1-ae3e-6818c38a23f3,2025-10-26,27,2,0,0
ses_10161,68e18736-9641-47dd-bf6c-bc5190931cb1,2025-10-10,36,0,0,3
ses_10162,b951d624-f9c1-46c1-9ed8-9c68eb036b6f,2025-11-05,23,2,3,0
ses_10163,b951d624-f9c1-46c1-9ed8-9c68eb036b6f,2025-11-15,20,0,1,1
ses_10164,d4e78a47-041d-4fc1-ae7b-625fe98c2cfb,2025-09-26,30,0,0,1
ses_10165,d4e78a47-041d-4fc1-ae7b-625fe98c2cfb,2025-09-29,22,2,0,2
ses_10166,d4e78a47-041d-4fc1-ae7b-625fe98c2cfb,2025-10-01,24,3,0,3
ses_10167,6a8fdcb9-783a-4bbb-afbc-6c43b7a037e1,2025-11-07,22,0,0,1
ses_10168,6a8fdcb9-783a-4bbb-afbc-6c43b7a037e1,2025-11-10,23,1,1,1
ses_10169,6a8fdcb9-783a-4bbb-afbc-6c43b7a037e1,2025-11-13,23,3,0,0
ses_10170,6a8fdcb9-783a-4bbb-afbc-6c43b7a037e1,2025-11-14,20,4,0,1
ses_10171,6a8fdcb9-783a-4bbb-afbc-6c43b7a037e1,2025-11-22,28,1,0,0
ses_10172,2dce82b8-ff64-4f56-8a92-8bbfe48b5baa,2025-08-29,18,3,0,1
ses_10173,2dce82b8-ff64-4f56-8a92-8bbfe48b5baa,2025-08-30,15,4,0,1
ses_10174,2dce82b8-ff64-4f56-8a92-8bbfe48b5baa,2025-09-01,17,0,0,2
ses_10175,2dce82b8-ff64-4f56-8a92-8bbfe48b5baa,2025-09-04,16,2,1,0
ses_10176,de6476ce-2a7c-4207-b3b1-c3cab7b4d26d,2025-08-16,28,3,0,0
ses_10177,de6476ce-2a7c-4207-b3b1-c3cab7b4d26d,2025-08-17,22,4,1,2
ses_10178,11dbf1e0-99ca-4b3a-b4a8-a6a5d3afde77,2025-08-29,27,2,0,5
ses_10179,11dbf1e0-99ca-4b3a-b4a8-a6a5d3afde77,2025-09-02,28,0,0,0
ses_10180,9b6e6e35-b1e5-45d8-8f77-82947f98e030,2025-12-09,24,1,0,1
ses_10181,9f7a429b-99c2-44ba-91f3-ec9e9ac49bdd,2025-11-16,30,3,0,2
ses_10182,9f7a429b-99c2-44ba-91f3-ec9e9ac49bdd,2025-11-20,31,3,0,0
ses_10183,9f7a429b-99c2-44ba-91f3-ec9e9ac49bdd,2025-11-22,26,3,0,0
ses_10184,7ab2ef11-e789-4858-a627-72a6fbd85d6e,2025-10-01,22,3,0,5
ses_10185,7ab2ef11-e789-4858-a627-72a6fbd85d6e,2025-10-03,26,0,2,1
ses_10186,7ab2ef11-e789-4858-a627-72a6fbd85d6e,2025-10-07,25,2,0,3
ses_10187,7ab2ef11-e789-4858-a627-72a6fbd85d6e,2025-10-09,26,3,1,2
ses_10188,7ab2ef11-e789-4858-a627-72a6fbd85d6e,2025-10-11,27,3,0,5
ses_10189,9ffac34f-de76-4419-a6cb-af04eb570432,2025-10-27,25,2,0,0
ses_10190,f9f47759-de28-401d-ad38-f94b1dda56aa,2025-11-06,24,2,0,1
ses_10191,f9f47759-de28-401d-ad38-f94b1dda56aa,2025-11-09,29,1,0,2
ses_10192,0edaa131-4218-46d8-acb8-9fd37263a539,2025-08-21,25,1,0,0
ses_10193,0edaa131-4218-46d8-acb8-9fd37263a539,2025-08-22,25,2,0,1
ses_10194,0edaa131-4218-46d8-acb8-9fd37263a539,2025-08-23,18,3,0,2
ses_10195,0edaa131-4218-46d8-acb8-9fd37263a539,2025-08-27,21,0,1,1
ses_10196,45c2d9cc-63d7-4a6e-bcd0-390125aa221f,2025-08-08,23,1,0,4
ses_10197,45c2d9cc-63d7-4a6e-bcd0-390125aa221f,2025-08-09,31,2,1,1
ses_10198,45c2d9cc-63d7-4a6e-bcd0-390125aa221f,2025-08-12,26,0,0,2
ses_10199,45c2d9cc-63d7-4a6e-bcd0-390125aa221f,2025-08-16,29,0,2,1
ses_10200,45c2d9cc-63d7-4a6e-bcd0-390125aa221f,2025-08-18,25,0,1,2
ses_10201,45c2d9cc-63d7-4a6e-bcd0-390125aa221f,2025-08-22,23,1,0,1
ses_10202,cbd44115-cc94-4421-b257-e4c02ebdfa90,2025-09-01,24,1,0,0
ses_10203,cbd44115-cc94-4421-b257-e4c02ebdfa90,2025-09-05,26,2,0,2
ses_10204,cbd44115-cc94-4421-b257-e4c02ebdfa90,2025-09-09,26,2,1,0
ses_10205,645311d3-832d-44e1-9da9-44e81e212bac,2025-09-21,22,3,1,1
ses_10206,645311d3-832d-44e1-9da9-44e81e212bac,2025-09-26,32,3,0,0
ses_10207,645311d3-832d-44e1-9da9-44e81e212bac,2025-09-28,20,0,0,0
ses_10208,645311d3-832d-44e1-9da9-44e81e212bac,2025-10-02,29,1,0,0
ses_10209,645311d3-832d-44e1-9da9-44e81e212bac,2025-10-06,28,3,3,2
ses_10210,292c5604-bea9-4583-bed9-120441ee751a,2025-10-26,31,3,0,0
ses_10211,292c5604-bea9-4583-bed9-120441ee751a,2025-10-27,19,4,0,1
ses_10212,292c5604-bea9-4583-bed9-120441ee751a,2025-10-29,38,2,1,0
ses_10213,292c5604-bea9-4583-bed9-120441ee751a,2025-11-04,20,0,0,1
ses_10214,df963ad8-40b9-4be9-9167-7707eeef3ecb,2025-09-22,24,3,0,0
ses_10215,df963ad8-40b9-4be9-9167-7707eeef3ecb,2025-09-25,27,2,0,0
ses_10216,df963ad8-40b9-4be9-9167-7707eeef3ecb,2025-09-27,25,0,0,0
ses_10217,dbcbce0d-a1fd-48be-a18e-2fb68dec34da,2025-09-19,24,2,0,1
ses_10218,dbcbce0d-a1fd-48be-a18e-2fb68dec34da,2025-09-27,23,3,0,3
ses_10219,b9825f6f-b3c7-424a-aee7-6a4cf9f009dd,2025-08-27,28,0,1,0
ses_10220,b9825f6f-b3c7-424a-aee7-6a4cf9f009dd,2025-08-28,32,1,2,1
ses_10221,b9825f6f-b3c7-424a-aee7-6a4cf9f009dd,2025-08-30,30,3,0,2
ses_10222,b9825f6f-b3c7-424a-aee7-6a4cf9f009dd,2025-09-01,13,0,0,1
ses_10223,b9825f6f-b3c7-424a-aee7-6a4cf9f009dd,2025-09-04,25,1,0,2
ses_10224,b9825f6f-b3c7-424a-aee7-6a4cf9f009dd,2025-09-13,22,2,3,0
ses_10225,aa9ba794-bdcd-4d32-b6be-dca153c36a18,2025-09-09,36,3,0,4
ses_10226,7a20afbe-6b56-4ab2-a296-2dddcf6de447,2025-08-26,25,0,0,0
ses_10227,ea835033-6ca7-4b4c-9ca2-23a7f1010fe2,2025-10-25,27,2,1,2
ses_10228,ea835033-6ca7-4b4c-9ca2-23a7f1010fe2,2025-10-28,24,1,0,2
ses_10229,ea835033-6ca7-4b4c-9ca2-23a7f1010fe2,2025-11-05,19,0,3,3
ses_10230,941f5a35-0a80-47e9-a524-16e732dccfd2,2025-11-06,13,1,2,1
ses_10231,0733d25c-15d3-469a-9050-6cb1a1fdca62,2025-10-26,19,2,1,0
ses_10232,0733d25c-15d3-469a-9050-6cb1a1fdca62,2025-10-31,22,0,0,3
ses_10233,0733d25c-15d3-469a-9050-6cb1a1fdca62,2025-11-07,28,0,0,0
